"artist_uri","artist_name","artist_id","artist_url"
"spotify:artist:1YRqgFNXqRyMDRr8ClS1NL","Kali","1YRqgFNXqRyMDRr8ClS1NL","https://api.spotify.com/v1/artists/1YRqgFNXqRyMDRr8ClS1NL"
"spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2","Don Henley","5dbuFbrHa1SJlQhQX9OUJ2","https://api.spotify.com/v1/artists/5dbuFbrHa1SJlQhQX9OUJ2"
"spotify:artist:7E2ioKxoxI2J94tUkIx6As","Alex Isley","7E2ioKxoxI2J94tUkIx6As","https://api.spotify.com/v1/artists/7E2ioKxoxI2J94tUkIx6As"
"spotify:artist:3FBvF7C8P5IztMR7Mbxc3X","Invada","3FBvF7C8P5IztMR7Mbxc3X","https://api.spotify.com/v1/artists/3FBvF7C8P5IztMR7Mbxc3X"
"spotify:artist:6y8XlgIV8BLlIg1tT1R10i","Old Dominion","6y8XlgIV8BLlIg1tT1R10i","https://api.spotify.com/v1/artists/6y8XlgIV8BLlIg1tT1R10i"
"spotify:artist:65s98MYZ4xFpgKlUYS5XKw","Remble","65s98MYZ4xFpgKlUYS5XKw","https://api.spotify.com/v1/artists/65s98MYZ4xFpgKlUYS5XKw"
"spotify:artist:1mfDfLsMxYcOOZkzBxvSVW","Cole Swindell","1mfDfLsMxYcOOZkzBxvSVW","https://api.spotify.com/v1/artists/1mfDfLsMxYcOOZkzBxvSVW"
"spotify:artist:0C86lmpnwiyLDUiyo4d0P1","BRELAND","0C86lmpnwiyLDUiyo4d0P1","https://api.spotify.com/v1/artists/0C86lmpnwiyLDUiyo4d0P1"
"spotify:artist:5yPzzu25VzEk8qrGTLIrE1","Young Nudy","5yPzzu25VzEk8qrGTLIrE1","https://api.spotify.com/v1/artists/5yPzzu25VzEk8qrGTLIrE1"
"spotify:artist:0y33MPw94ln3pVCaRYAfE8","Syko Bob","0y33MPw94ln3pVCaRYAfE8","https://api.spotify.com/v1/artists/0y33MPw94ln3pVCaRYAfE8"
"spotify:artist:1BEUkE2CSUgHTLSBMZdnFB","Mae Muller","1BEUkE2CSUgHTLSBMZdnFB","https://api.spotify.com/v1/artists/1BEUkE2CSUgHTLSBMZdnFB"
"spotify:artist:2ExGrw6XpbtUAJHTLtUXUD","Stefflon Don","2ExGrw6XpbtUAJHTLtUXUD","https://api.spotify.com/v1/artists/2ExGrw6XpbtUAJHTLtUXUD"
"spotify:artist:6v8FB84lnmJs434UJf2Mrm","Neil Young","6v8FB84lnmJs434UJf2Mrm","https://api.spotify.com/v1/artists/6v8FB84lnmJs434UJf2Mrm"
"spotify:artist:1QQITM74vtuxr0JbguPWNI","Luisss","1QQITM74vtuxr0JbguPWNI","https://api.spotify.com/v1/artists/1QQITM74vtuxr0JbguPWNI"
"spotify:artist:1v3tdpIdBSW14rHUfiEVOv","Lauren Alaina","1v3tdpIdBSW14rHUfiEVOv","https://api.spotify.com/v1/artists/1v3tdpIdBSW14rHUfiEVOv"
"spotify:artist:4IVAbR2w4JJNJDDRFP3E83","6LACK","4IVAbR2w4JJNJDDRFP3E83","https://api.spotify.com/v1/artists/4IVAbR2w4JJNJDDRFP3E83"
"spotify:artist:7z5WFjZAIYejWy0NI5lv4T","Dan + Shay","7z5WFjZAIYejWy0NI5lv4T","https://api.spotify.com/v1/artists/7z5WFjZAIYejWy0NI5lv4T"
"spotify:artist:5dHt1vcEm9qb8fCyLcB3HL","A$AP Ferg","5dHt1vcEm9qb8fCyLcB3HL","https://api.spotify.com/v1/artists/5dHt1vcEm9qb8fCyLcB3HL"
"spotify:artist:6CegFHnUqJcOBipgphZ2CJ","Travis Denning","6CegFHnUqJcOBipgphZ2CJ","https://api.spotify.com/v1/artists/6CegFHnUqJcOBipgphZ2CJ"
"spotify:artist:6AMd49uBDJfhf30Ak2QR5s","Coi Leray","6AMd49uBDJfhf30Ak2QR5s","https://api.spotify.com/v1/artists/6AMd49uBDJfhf30Ak2QR5s"
"spotify:artist:329e4yvIujISKGKz1BZZbO","Farruko","329e4yvIujISKGKz1BZZbO","https://api.spotify.com/v1/artists/329e4yvIujISKGKz1BZZbO"
"spotify:artist:4MoAOfV4ROWofLG3a3hhBN","Jon Pardi","4MoAOfV4ROWofLG3a3hhBN","https://api.spotify.com/v1/artists/4MoAOfV4ROWofLG3a3hhBN"
"spotify:artist:29ijED2bnnprp2TciAK1aO","Drake White","29ijED2bnnprp2TciAK1aO","https://api.spotify.com/v1/artists/29ijED2bnnprp2TciAK1aO"
"spotify:artist:4sIl4BTo9l9KqEi0Y3RE72","Carly Pearce","4sIl4BTo9l9KqEi0Y3RE72","https://api.spotify.com/v1/artists/4sIl4BTo9l9KqEi0Y3RE72"
"spotify:artist:3KNIG74xSTc3dj0TRy7pGX","Yung Bleu","3KNIG74xSTc3dj0TRy7pGX","https://api.spotify.com/v1/artists/3KNIG74xSTc3dj0TRy7pGX"
"spotify:artist:33EUXrFKGjpUSGacqEHhU4","Iggy Pop","33EUXrFKGjpUSGacqEHhU4","https://api.spotify.com/v1/artists/33EUXrFKGjpUSGacqEHhU4"
"spotify:artist:7gSjFKpVmDgC2MMsnN8CYq","Jazmine Sullivan","7gSjFKpVmDgC2MMsnN8CYq","https://api.spotify.com/v1/artists/7gSjFKpVmDgC2MMsnN8CYq"
"spotify:artist:03r4iKL2g2442PT9n2UKsx","Beastie Boys","03r4iKL2g2442PT9n2UKsx","https://api.spotify.com/v1/artists/03r4iKL2g2442PT9n2UKsx"
"spotify:artist:2IK173RXLiCSQ8fhDlAb3s","Adekunle Gold","2IK173RXLiCSQ8fhDlAb3s","https://api.spotify.com/v1/artists/2IK173RXLiCSQ8fhDlAb3s"
"spotify:artist:5olrQpDroHT7sjmYWMLivy","Pressa","5olrQpDroHT7sjmYWMLivy","https://api.spotify.com/v1/artists/5olrQpDroHT7sjmYWMLivy"
"spotify:artist:66lH4jAE7pqPlOlzUKbwA0","Miranda Lambert","66lH4jAE7pqPlOlzUKbwA0","https://api.spotify.com/v1/artists/66lH4jAE7pqPlOlzUKbwA0"
"spotify:artist:1nv9STc3b4snPq4Zcm1I4n","Sainvil","1nv9STc3b4snPq4Zcm1I4n","https://api.spotify.com/v1/artists/1nv9STc3b4snPq4Zcm1I4n"
"spotify:artist:0VRj0yCOv2FXJNP47XQnx5","Quavo","0VRj0yCOv2FXJNP47XQnx5","https://api.spotify.com/v1/artists/0VRj0yCOv2FXJNP47XQnx5"
"spotify:artist:5lRB3MAJfKzlt7dgYMHWgY","Dylan Schneider","5lRB3MAJfKzlt7dgYMHWgY","https://api.spotify.com/v1/artists/5lRB3MAJfKzlt7dgYMHWgY"
"spotify:artist:4JhbRL6zaItAyzqx4gHTqz","22Gz","4JhbRL6zaItAyzqx4gHTqz","https://api.spotify.com/v1/artists/4JhbRL6zaItAyzqx4gHTqz"
"spotify:artist:1NHCwCMqV9oNQJXl16IltL","SSGKobe","1NHCwCMqV9oNQJXl16IltL","https://api.spotify.com/v1/artists/1NHCwCMqV9oNQJXl16IltL"
"spotify:artist:6TrQLQR8tUluPbmdPy6jqY","ELHAE","6TrQLQR8tUluPbmdPy6jqY","https://api.spotify.com/v1/artists/6TrQLQR8tUluPbmdPy6jqY"
"spotify:artist:4PNHuWkk4ee6R8WEhFVPf5","NoCap","4PNHuWkk4ee6R8WEhFVPf5","https://api.spotify.com/v1/artists/4PNHuWkk4ee6R8WEhFVPf5"
"spotify:artist:5TbLOwv8BNnik3f03NZJlt","TOKYO’S REVENGE","5TbLOwv8BNnik3f03NZJlt","https://api.spotify.com/v1/artists/5TbLOwv8BNnik3f03NZJlt"
"spotify:artist:7EekKnlf2HwNaLLpL9Cpgy","Matt Stell","7EekKnlf2HwNaLLpL9Cpgy","https://api.spotify.com/v1/artists/7EekKnlf2HwNaLLpL9Cpgy"
"spotify:artist:1N3U83dsU5JDoKi67D1uZz","Roddy P","1N3U83dsU5JDoKi67D1uZz","https://api.spotify.com/v1/artists/1N3U83dsU5JDoKi67D1uZz"
"spotify:artist:55snOo1hCfZ7FC9ogPpGnH","Roman Alexander","55snOo1hCfZ7FC9ogPpGnH","https://api.spotify.com/v1/artists/55snOo1hCfZ7FC9ogPpGnH"
"spotify:artist:2eqoJbzUGDwys5ENUkbT3h","J.I the Prince of N.Y","2eqoJbzUGDwys5ENUkbT3h","https://api.spotify.com/v1/artists/2eqoJbzUGDwys5ENUkbT3h"
"spotify:artist:1tG7s7S4sq2eFFW0QZyLbm","Sheff G","1tG7s7S4sq2eFFW0QZyLbm","https://api.spotify.com/v1/artists/1tG7s7S4sq2eFFW0QZyLbm"
"spotify:artist:7x8nK0m0cP2ksQf0mjWdPS","Dierks Bentley","7x8nK0m0cP2ksQf0mjWdPS","https://api.spotify.com/v1/artists/7x8nK0m0cP2ksQf0mjWdPS"
"spotify:artist:7wlFDEWiM5OoIAt8RSli8b","YoungBoy Never Broke Again","7wlFDEWiM5OoIAt8RSli8b","https://api.spotify.com/v1/artists/7wlFDEWiM5OoIAt8RSli8b"
"spotify:artist:6GbCJZrI318Ybm8mY36Of5","Faith No More","6GbCJZrI318Ybm8mY36Of5","https://api.spotify.com/v1/artists/6GbCJZrI318Ybm8mY36Of5"
"spotify:artist:1A92IAcd7A6npCA33oGM5i","The Proclaimers","1A92IAcd7A6npCA33oGM5i","https://api.spotify.com/v1/artists/1A92IAcd7A6npCA33oGM5i"
"spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s"
"spotify:artist:0MLe1DKmSKbDXw5zw45rJ7","Chris Ruediger","0MLe1DKmSKbDXw5zw45rJ7","https://api.spotify.com/v1/artists/0MLe1DKmSKbDXw5zw45rJ7"
"spotify:artist:7L0vBPI3KGaA64mN3j1x3m","Bri Fletcher","7L0vBPI3KGaA64mN3j1x3m","https://api.spotify.com/v1/artists/7L0vBPI3KGaA64mN3j1x3m"
"spotify:artist:6n28c9qs9hNGriNa72b26u","PNAU","6n28c9qs9hNGriNa72b26u","https://api.spotify.com/v1/artists/6n28c9qs9hNGriNa72b26u"
"spotify:artist:0urTpYCsixqZwgNTkPJOJ4","Aaliyah","0urTpYCsixqZwgNTkPJOJ4","https://api.spotify.com/v1/artists/0urTpYCsixqZwgNTkPJOJ4"
"spotify:artist:30e8DmahrEamvLbFRPdWmk","Justin Moore","30e8DmahrEamvLbFRPdWmk","https://api.spotify.com/v1/artists/30e8DmahrEamvLbFRPdWmk"
"spotify:artist:67nwj3Y5sZQLl72VNUHEYE","Wale","67nwj3Y5sZQLl72VNUHEYE","https://api.spotify.com/v1/artists/67nwj3Y5sZQLl72VNUHEYE"
"spotify:artist:5Vuvs6Py2JRU7WiFDVsI7J","Lucky Daye","5Vuvs6Py2JRU7WiFDVsI7J","https://api.spotify.com/v1/artists/5Vuvs6Py2JRU7WiFDVsI7J"
"spotify:artist:6bXNUXv0KrjvuDVs8skKc7","Johnny Dailey","6bXNUXv0KrjvuDVs8skKc7","https://api.spotify.com/v1/artists/6bXNUXv0KrjvuDVs8skKc7"
"spotify:artist:4JMY9dX6C0SYxm1YEGAEky","Rodell Duff","4JMY9dX6C0SYxm1YEGAEky","https://api.spotify.com/v1/artists/4JMY9dX6C0SYxm1YEGAEky"
"spotify:artist:0huGjMyP507tBCARyzSkrv","Cordae","0huGjMyP507tBCARyzSkrv","https://api.spotify.com/v1/artists/0huGjMyP507tBCARyzSkrv"
"spotify:artist:1LCsAfmP4l13EYtzDaLMAg","Kassi Ashton","1LCsAfmP4l13EYtzDaLMAg","https://api.spotify.com/v1/artists/1LCsAfmP4l13EYtzDaLMAg"
"spotify:artist:3A63dHvKuavknOcvWVgZA9","Ron Suno","3A63dHvKuavknOcvWVgZA9","https://api.spotify.com/v1/artists/3A63dHvKuavknOcvWVgZA9"
"spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","53XhwfbYqKCa1cC15pYq2q","https://api.spotify.com/v1/artists/53XhwfbYqKCa1cC15pYq2q"
"spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","7lzordPuZEXxwt9aoVZYmG","https://api.spotify.com/v1/artists/7lzordPuZEXxwt9aoVZYmG"
"spotify:artist:2cWZOOzeOm4WmBJRnD5R7I","Normani","2cWZOOzeOm4WmBJRnD5R7I","https://api.spotify.com/v1/artists/2cWZOOzeOm4WmBJRnD5R7I"
"spotify:artist:0KuF7reCTOZwV7YJnHQqgr","The Neptunes","0KuF7reCTOZwV7YJnHQqgr","https://api.spotify.com/v1/artists/0KuF7reCTOZwV7YJnHQqgr"
"spotify:artist:7wSfJLfPWSahg3J5SeVr4z","AzizTheShake","7wSfJLfPWSahg3J5SeVr4z","https://api.spotify.com/v1/artists/7wSfJLfPWSahg3J5SeVr4z"
"spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1dfeR4HaWDbWqFHLkxsg1d","https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d"
"spotify:artist:31n3CN1jSC5ALUJ9dwT8UI","Kameron Marlowe","31n3CN1jSC5ALUJ9dwT8UI","https://api.spotify.com/v1/artists/31n3CN1jSC5ALUJ9dwT8UI"
"spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","4gzpq5DPGxSnKTe4SA8HAU","https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU"
"spotify:artist:1W7FNibLa0O0b572tB2w7t","Pink Sweat$","1W7FNibLa0O0b572tB2w7t","https://api.spotify.com/v1/artists/1W7FNibLa0O0b572tB2w7t"
"spotify:artist:57nPqD7z62gDdq37US9XJR","Arcane","57nPqD7z62gDdq37US9XJR","https://api.spotify.com/v1/artists/57nPqD7z62gDdq37US9XJR"
"spotify:artist:26bcq2nyj5GB7uRr558iQg","Survivor","26bcq2nyj5GB7uRr558iQg","https://api.spotify.com/v1/artists/26bcq2nyj5GB7uRr558iQg"
"spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","711MCceyCBcFnzjGY4Q7Un","https://api.spotify.com/v1/artists/711MCceyCBcFnzjGY4Q7Un"
"spotify:artist:5jJjvmEwRr8epuGZq4eUUa","BRS Kash","5jJjvmEwRr8epuGZq4eUUa","https://api.spotify.com/v1/artists/5jJjvmEwRr8epuGZq4eUUa"
"spotify:artist:0sc5zYshOdiFD4ayqMrJbJ","Jazz Cartier","0sc5zYshOdiFD4ayqMrJbJ","https://api.spotify.com/v1/artists/0sc5zYshOdiFD4ayqMrJbJ"
"spotify:artist:6WY7D3jk8zTrHtmkqqo5GI","Maren Morris","6WY7D3jk8zTrHtmkqqo5GI","https://api.spotify.com/v1/artists/6WY7D3jk8zTrHtmkqqo5GI"
"spotify:artist:0pltaFx5l05YFrswlNEafU","SAINT LYOR","0pltaFx5l05YFrswlNEafU","https://api.spotify.com/v1/artists/0pltaFx5l05YFrswlNEafU"
"spotify:artist:1GZUXd4w6cHTfoqHMrbMDZ","Jay Bezzy","1GZUXd4w6cHTfoqHMrbMDZ","https://api.spotify.com/v1/artists/1GZUXd4w6cHTfoqHMrbMDZ"
"spotify:artist:1DN9Pgv4fiAaRSSgiisj5G","FELIX!","1DN9Pgv4fiAaRSSgiisj5G","https://api.spotify.com/v1/artists/1DN9Pgv4fiAaRSSgiisj5G"
"spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","1ybINI1qPiFbwDXamRtwxD","https://api.spotify.com/v1/artists/1ybINI1qPiFbwDXamRtwxD"
"spotify:artist:6fzQ81ouajOEFqCIB9VwrS","Morgan Evans","6fzQ81ouajOEFqCIB9VwrS","https://api.spotify.com/v1/artists/6fzQ81ouajOEFqCIB9VwrS"
"spotify:artist:6QtIrsfiHbIToOfsCllNxv","Meechy Baby","6QtIrsfiHbIToOfsCllNxv","https://api.spotify.com/v1/artists/6QtIrsfiHbIToOfsCllNxv"
"spotify:artist:0cc6vw3VN8YlIcvr1v7tBL","Mötley Crüe","0cc6vw3VN8YlIcvr1v7tBL","https://api.spotify.com/v1/artists/0cc6vw3VN8YlIcvr1v7tBL"
"spotify:artist:0DxPHf2flBAcV2SnZPg3SV","Jake Scott","0DxPHf2flBAcV2SnZPg3SV","https://api.spotify.com/v1/artists/0DxPHf2flBAcV2SnZPg3SV"
"spotify:artist:0tO3KaRy0ZACd8XJYT3IX2","Eric 'ET' Thorngren","0tO3KaRy0ZACd8XJYT3IX2","https://api.spotify.com/v1/artists/0tO3KaRy0ZACd8XJYT3IX2"
"spotify:artist:6x2LnllRG5uGarZMsD4iO8","Thomas Rhett","6x2LnllRG5uGarZMsD4iO8","https://api.spotify.com/v1/artists/6x2LnllRG5uGarZMsD4iO8"
"spotify:artist:6jeg7JBX9J9097esK752iR","Smiley","6jeg7JBX9J9097esK752iR","https://api.spotify.com/v1/artists/6jeg7JBX9J9097esK752iR"
"spotify:artist:03T8GHHcCEtcfnjbP5aHLg","YungManny","03T8GHHcCEtcfnjbP5aHLg","https://api.spotify.com/v1/artists/03T8GHHcCEtcfnjbP5aHLg"
"spotify:artist:4HzKw8XcD0piJmDrrPRCYk","Majid Jordan","4HzKw8XcD0piJmDrrPRCYk","https://api.spotify.com/v1/artists/4HzKw8XcD0piJmDrrPRCYk"
"spotify:artist:4e7DLHD3L0VvT1ubv5oq0w","YSN Fab","4e7DLHD3L0VvT1ubv5oq0w","https://api.spotify.com/v1/artists/4e7DLHD3L0VvT1ubv5oq0w"
"spotify:artist:555MqZGSQCqBmLLLFUjsPl","Rojay MLP","555MqZGSQCqBmLLLFUjsPl","https://api.spotify.com/v1/artists/555MqZGSQCqBmLLLFUjsPl"
"spotify:artist:7ECp9Ab69X334S1fo7jAp3","Cootie","7ECp9Ab69X334S1fo7jAp3","https://api.spotify.com/v1/artists/7ECp9Ab69X334S1fo7jAp3"
"spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","JID","6U3ybJ9UHNKEdsH7ktGBZ7","https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7"
"spotify:artist:5Matrg5du62bXwer29cU5T","Benny The Butcher","5Matrg5du62bXwer29cU5T","https://api.spotify.com/v1/artists/5Matrg5du62bXwer29cU5T"
"spotify:artist:5LHRHt1k9lMyONurDHEdrp","Tyga","5LHRHt1k9lMyONurDHEdrp","https://api.spotify.com/v1/artists/5LHRHt1k9lMyONurDHEdrp"
"spotify:artist:6nXco5Q3cJJ0ZutnBOsSpq","MacKenzie Porter","6nXco5Q3cJJ0ZutnBOsSpq","https://api.spotify.com/v1/artists/6nXco5Q3cJJ0ZutnBOsSpq"
"dummy_artist_uri","dummy_artist_name","dummy_artist_id","dummy_artist_url"
"spotify:artist:0u2FHSq3ln94y5Q57xazwf","Keith Urban","0u2FHSq3ln94y5Q57xazwf","https://api.spotify.com/v1/artists/0u2FHSq3ln94y5Q57xazwf"
"spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Ava Max","4npEfmQ6YuiwW1GpUmaq3F","https://api.spotify.com/v1/artists/4npEfmQ6YuiwW1GpUmaq3F"
"spotify:artist:6oUVQSkgFOPuv5g2hRCONc","Jaah SLT","6oUVQSkgFOPuv5g2hRCONc","https://api.spotify.com/v1/artists/6oUVQSkgFOPuv5g2hRCONc"
"spotify:artist:508weSx4HBumrGggFmc7br","Hunxho","508weSx4HBumrGggFmc7br","https://api.spotify.com/v1/artists/508weSx4HBumrGggFmc7br"
"spotify:artist:4weldYkJEu7VzU1lLUQPBF","Lil Migo","4weldYkJEu7VzU1lLUQPBF","https://api.spotify.com/v1/artists/4weldYkJEu7VzU1lLUQPBF"
"spotify:artist:3jAZsSIIA8HLjxR99biJyx","Cico P","3jAZsSIIA8HLjxR99biJyx","https://api.spotify.com/v1/artists/3jAZsSIIA8HLjxR99biJyx"
"spotify:artist:3ycxRkcZ67ALN3GQJ57Vig","Masego","3ycxRkcZ67ALN3GQJ57Vig","https://api.spotify.com/v1/artists/3ycxRkcZ67ALN3GQJ57Vig"
"spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","4yvcSjfu4PC0CYQyLy4wSq","https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq"
"spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","2tIP7SsRs7vjIcLrU85W8J","https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J"
"spotify:artist:5F1aAS1duwlzExnPs3l2Xe","Pooh Shiesty","5F1aAS1duwlzExnPs3l2Xe","https://api.spotify.com/v1/artists/5F1aAS1duwlzExnPs3l2Xe"
"spotify:artist:7J0hrNYCO5DgAx0XaRJqkh","Yung Kayo","7J0hrNYCO5DgAx0XaRJqkh","https://api.spotify.com/v1/artists/7J0hrNYCO5DgAx0XaRJqkh"
"spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","5SXuuuRpukkTvsLuUknva1","https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1"
"spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Rick Ross","1sBkRIssrMs1AbVkOJbc7a","https://api.spotify.com/v1/artists/1sBkRIssrMs1AbVkOJbc7a"
"spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx","Yeat","3qiHUAX7zY4Qnjx8TNUzVx","https://api.spotify.com/v1/artists/3qiHUAX7zY4Qnjx8TNUzVx"
"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5"
"spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Brent Faiyaz","3tlXnStJ1fFhdScmQeLpuG","https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG"
"spotify:artist:7eKWS1WFa1AQQJrjCdYywU","Chi Chi","7eKWS1WFa1AQQJrjCdYywU","https://api.spotify.com/v1/artists/7eKWS1WFa1AQQJrjCdYywU"
"spotify:artist:1gPhS1zisyXr5dHTYZyiMe","Kevin Gates","1gPhS1zisyXr5dHTYZyiMe","https://api.spotify.com/v1/artists/1gPhS1zisyXr5dHTYZyiMe"
"spotify:artist:54lUDwCk35ihJuK3yJCqHA","James Barker Band","54lUDwCk35ihJuK3yJCqHA","https://api.spotify.com/v1/artists/54lUDwCk35ihJuK3yJCqHA"
"spotify:artist:6nfN5B7Jmi853SHa9106Hz","Mickey Guyton","6nfN5B7Jmi853SHa9106Hz","https://api.spotify.com/v1/artists/6nfN5B7Jmi853SHa9106Hz"
"spotify:artist:2hVWBpjLW4Q7fboYz2pVYK","Moliy","2hVWBpjLW4Q7fboYz2pVYK","https://api.spotify.com/v1/artists/2hVWBpjLW4Q7fboYz2pVYK"
"spotify:artist:1McMsnEElThX1knmY4oliG","Olivia Rodrigo","1McMsnEElThX1knmY4oliG","https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG"
"spotify:artist:1hNaHKp2Za5YdOAG0WnRbc","Tiwa Savage","1hNaHKp2Za5YdOAG0WnRbc","https://api.spotify.com/v1/artists/1hNaHKp2Za5YdOAG0WnRbc"
"spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","0LyfQWJT6nXafLPZqxe9Of","https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of"
"spotify:artist:1O8X4zxUh4AdAPFttOTlLr","Thouxanbanfauni","1O8X4zxUh4AdAPFttOTlLr","https://api.spotify.com/v1/artists/1O8X4zxUh4AdAPFttOTlLr"
"spotify:artist:7kwCkEJ384PWm0UQW3hxjS","Yella Beezy","7kwCkEJ384PWm0UQW3hxjS","https://api.spotify.com/v1/artists/7kwCkEJ384PWm0UQW3hxjS"
"spotify:artist:0Z8XVUAOBPM4x12wKnFHEQ","Parker McCollum","0Z8XVUAOBPM4x12wKnFHEQ","https://api.spotify.com/v1/artists/0Z8XVUAOBPM4x12wKnFHEQ"
"spotify:artist:5tQMB0cuNXdCtzovGt55uD","LUCKI","5tQMB0cuNXdCtzovGt55uD","https://api.spotify.com/v1/artists/5tQMB0cuNXdCtzovGt55uD"
"spotify:artist:3grHWM9bx2E9vwJCdlRv9O","Kenny Chesney","3grHWM9bx2E9vwJCdlRv9O","https://api.spotify.com/v1/artists/3grHWM9bx2E9vwJCdlRv9O"
"spotify:artist:6cK3NBO6uP7hh0oyuVELFl","Saweetie","6cK3NBO6uP7hh0oyuVELFl","https://api.spotify.com/v1/artists/6cK3NBO6uP7hh0oyuVELFl"
"spotify:artist:1vaQ6v3pOFxAIrFoPrAcom","Ari Lennox","1vaQ6v3pOFxAIrFoPrAcom","https://api.spotify.com/v1/artists/1vaQ6v3pOFxAIrFoPrAcom"
"spotify:artist:5Zq7R5qmi58ByYyBQTlNuk","Lee Brice","5Zq7R5qmi58ByYyBQTlNuk","https://api.spotify.com/v1/artists/5Zq7R5qmi58ByYyBQTlNuk"
"spotify:artist:7HjGPPtdNuHcK8crc7iNkn","Ian Munsick","7HjGPPtdNuHcK8crc7iNkn","https://api.spotify.com/v1/artists/7HjGPPtdNuHcK8crc7iNkn"
"spotify:artist:6FqXAd1hQl7vVdIQ3hhtgc","D. Savage","6FqXAd1hQl7vVdIQ3hhtgc","https://api.spotify.com/v1/artists/6FqXAd1hQl7vVdIQ3hhtgc"
"spotify:artist:3OMeFBBc6FX5Q55CxKVFjW","BandoPop","3OMeFBBc6FX5Q55CxKVFjW","https://api.spotify.com/v1/artists/3OMeFBBc6FX5Q55CxKVFjW"
"spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","6VuMaDnrHyPL1p4EHjYLi7","https://api.spotify.com/v1/artists/6VuMaDnrHyPL1p4EHjYLi7"
"spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","BTS","3Nrfpe0tUJi4K4DXYWgMUX","https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX"
"spotify:artist:45TgXXqMDdF8BkjA83OM7z","Rod Wave","45TgXXqMDdF8BkjA83OM7z","https://api.spotify.com/v1/artists/45TgXXqMDdF8BkjA83OM7z"
"spotify:artist:7tje8UB3cuR1ZfeJx2U38T","Logan Mize","7tje8UB3cuR1ZfeJx2U38T","https://api.spotify.com/v1/artists/7tje8UB3cuR1ZfeJx2U38T"
"spotify:artist:3nYYI90ObxhjLjdxaoXGSa","Catie Turner","3nYYI90ObxhjLjdxaoXGSa","https://api.spotify.com/v1/artists/3nYYI90ObxhjLjdxaoXGSa"
"spotify:artist:5iqStkZi6QmG8sgQZQrfGN","Danielle Bradbery","5iqStkZi6QmG8sgQZQrfGN","https://api.spotify.com/v1/artists/5iqStkZi6QmG8sgQZQrfGN"
"spotify:artist:1dLWg6m8RRhizsdqJbhyj3","Quiet Riot","1dLWg6m8RRhizsdqJbhyj3","https://api.spotify.com/v1/artists/1dLWg6m8RRhizsdqJbhyj3"
"spotify:artist:4e9TBaTlI3LVQz3tkTYC0I","Hailey Whitters","4e9TBaTlI3LVQz3tkTYC0I","https://api.spotify.com/v1/artists/4e9TBaTlI3LVQz3tkTYC0I"
"spotify:artist:4FlG0V0jhLO4qGpayFOphj","EST Gee","4FlG0V0jhLO4qGpayFOphj","https://api.spotify.com/v1/artists/4FlG0V0jhLO4qGpayFOphj"
"spotify:artist:3jYolGVCwXgJYEr3GL8FCb","Clayton Anderson","3jYolGVCwXgJYEr3GL8FCb","https://api.spotify.com/v1/artists/3jYolGVCwXgJYEr3GL8FCb"
"spotify:artist:2qwXeRk8VBAegbUnf3xdyi","Ashley Cooke","2qwXeRk8VBAegbUnf3xdyi","https://api.spotify.com/v1/artists/2qwXeRk8VBAegbUnf3xdyi"
